date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2009-06-19,29,25,0.0,12.5,7,7,7,02:11 AM,02:43 PM,05:53 AM,06:07 PM,22,29,29,27,32,24,76,0.0,1013,29,10,212,23
2009-06-20,29,25,0.0,12.5,7,7,0,03:06 AM,03:42 PM,05:53 AM,06:07 PM,22,30,30,27,38,41,77,0.1,1013,29,10,216,27
2009-06-21,29,25,0.0,12.5,7,7,0,04:06 AM,04:45 PM,05:53 AM,06:07 PM,22,30,30,27,36,33,75,1.5,1013,29,10,202,26
2009-06-22,29,25,0.0,12.6,7,7,0,05:11 AM,05:52 PM,05:53 AM,06:08 PM,22,29,29,27,33,10,73,0.3,1013,29,10,209,23
2009-06-23,29,25,0.0,12.5,7,7,0,06:17 AM,06:57 PM,05:54 AM,06:08 PM,22,29,29,27,35,20,73,0.1,1013,29,10,208,25
2009-06-24,30,26,0.0,12.5,7,7,8,07:22 AM,07:58 PM,05:54 AM,06:08 PM,21,30,30,27,34,7,71,0.1,1012,30,10,204,25
2009-06-25,30,25,0.0,12.5,7,7,15,08:22 AM,08:54 PM,05:54 AM,06:08 PM,22,30,30,27,33,15,73,0.0,1012,30,10,209,24
2009-06-26,30,25,0.0,12.6,7,7,23,09:18 AM,09:46 PM,05:54 AM,06:09 PM,23,30,30,27,29,21,76,0.0,1012,30,10,206,21
2009-06-27,29,25,0.0,11.8,7,7,30,10:10 AM,10:34 PM,05:54 AM,06:09 PM,23,30,30,27,31,42,77,0.1,1013,29,10,207,23
2009-06-28,29,25,0.0,12.5,7,7,38,10:58 AM,11:20 PM,05:55 AM,06:09 PM,22,29,29,27,36,34,76,0.7,1012,29,10,210,26
2009-06-29,30,25,0.0,12.5,7,7,46,11:46 AM,No moonset,05:55 AM,06:09 PM,22,29,29,27,36,14,72,0.1,1013,30,10,205,26
2009-06-30,29,25,0.0,12.5,6,6,53,12:32 PM,12:05 AM,05:55 AM,06:09 PM,21,29,29,27,39,22,73,1.5,1014,29,10,213,28
2009-07-01,28,25,0.0,12.5,7,7,58,01:20 PM,12:50 AM,05:55 AM,06:09 PM,21,28,28,26,38,48,76,2.0,1015,28,10,217,27
2009-07-02,29,24,0.0,12.5,6,6,66,02:08 PM,01:37 AM,05:56 AM,06:10 PM,21,28,28,26,41,54,76,3.3,1015,29,10,217,30
2009-07-03,27,24,0.0,9.2,6,6,73,02:58 PM,02:25 AM,05:56 AM,06:10 PM,22,27,27,25,40,71,82,8.7,1015,27,10,218,27
2009-07-04,26,25,0.0,11.8,6,6,80,03:50 PM,03:15 AM,05:56 AM,06:10 PM,22,27,27,25,40,45,80,4.3,1015,26,10,214,26
2009-07-05,27,25,0.0,12.5,7,7,88,04:41 PM,04:06 AM,05:56 AM,06:10 PM,21,27,27,25,40,36,77,1.6,1014,27,10,217,27
2009-07-06,29,25,0.0,12.5,7,7,95,05:32 PM,04:57 AM,05:56 AM,06:10 PM,21,28,28,26,42,30,72,0.0,1013,29,10,208,30
2009-07-07,29,25,0.0,11.8,6,6,100,06:20 PM,05:47 AM,05:56 AM,06:10 PM,21,29,29,26,40,52,75,2.2,1014,29,10,210,29
2009-07-08,28,25,0.0,12.5,7,7,100,07:06 PM,06:35 AM,05:57 AM,06:11 PM,21,28,28,26,43,48,76,4.5,1014,28,10,205,30
2009-07-09,28,24,0.0,12.5,7,7,83,07:50 PM,07:22 AM,05:57 AM,06:11 PM,21,28,28,26,40,20,74,2.3,1014,28,10,217,28
2009-07-10,29,24,0.0,12.5,7,7,76,08:31 PM,08:05 AM,05:57 AM,06:11 PM,21,28,28,26,33,33,76,0.3,1014,29,10,216,24
2009-07-11,28,24,0.0,12.5,7,7,69,09:12 PM,08:48 AM,05:57 AM,06:11 PM,21,28,28,26,34,41,76,0.3,1015,28,10,216,25
2009-07-12,29,24,0.0,12.5,7,7,62,09:52 PM,09:30 AM,05:57 AM,06:11 PM,21,28,28,26,35,25,74,0.0,1015,29,10,215,26
2009-07-13,29,25,0.0,12.5,7,7,54,10:33 PM,10:12 AM,05:57 AM,06:11 PM,22,29,29,26,34,38,76,0.3,1014,29,10,211,25
2009-07-14,28,25,0.0,10.5,6,6,47,11:16 PM,10:55 AM,05:58 AM,06:11 PM,22,29,29,26,36,62,79,0.9,1014,28,10,212,26
2009-07-15,29,25,0.0,12.5,7,7,40,No moonrise,11:42 AM,05:58 AM,06:11 PM,22,29,29,26,37,43,76,0.4,1015,29,10,205,27
2009-07-16,29,25,0.0,12.5,7,7,32,12:02 AM,12:31 PM,05:58 AM,06:11 PM,22,29,29,26,37,33,76,0.8,1015,29,10,205,27
2009-07-17,26,24,0.0,12.5,7,7,25,12:53 AM,01:26 PM,05:58 AM,06:11 PM,21,27,27,25,39,43,79,2.8,1015,26,10,214,27
2009-07-18,28,24,0.0,12.5,7,7,18,01:49 AM,02:26 PM,05:58 AM,06:11 PM,20,28,28,26,41,25,72,0.4,1014,28,10,214,29
2009-07-19,28,24,0.0,12.5,7,7,11,02:50 AM,03:30 PM,05:58 AM,06:11 PM,20,28,28,26,38,24,72,0.3,1015,28,10,211,28
2009-07-20,29,24,0.0,11.8,7,7,3,03:55 AM,04:35 PM,05:58 AM,06:11 PM,21,28,28,26,35,33,74,0.3,1015,29,10,215,26
2009-07-21,29,24,0.0,12.5,7,7,0,05:01 AM,05:39 PM,05:58 AM,06:11 PM,21,28,28,26,35,45,75,0.0,1015,29,10,210,26
2009-07-22,28,25,0.0,12.5,7,7,0,06:04 AM,06:38 PM,05:58 AM,06:11 PM,21,28,28,26,36,52,76,2.0,1014,28,10,210,27
2009-07-23,28,24,0.0,12.5,7,7,4,07:03 AM,07:33 PM,05:59 AM,06:11 PM,21,28,28,26,31,28,77,1.8,1013,28,10,207,23
2009-07-24,29,24,0.0,12.5,7,7,11,07:58 AM,08:24 PM,05:59 AM,06:11 PM,21,28,28,26,32,19,75,0.4,1013,29,10,210,23
2009-07-25,29,24,0.0,12.5,7,7,18,08:49 AM,09:13 PM,05:59 AM,06:11 PM,21,28,28,26,33,13,74,0.0,1014,29,10,213,24
2009-07-26,28,24,0.0,10.5,6,6,25,09:39 AM,09:59 PM,05:59 AM,06:11 PM,22,28,28,25,31,61,83,1.6,1014,28,10,227,22
2009-07-27,28,24,0.0,11.8,7,7,33,10:27 AM,10:46 PM,05:59 AM,06:11 PM,22,28,28,26,33,39,80,2.4,1015,28,10,215,24
2009-07-28,25,24,0.0,7.8,5,5,40,11:15 AM,11:33 PM,05:59 AM,06:11 PM,22,27,27,25,33,73,85,2.1,1014,25,10,233,22
2009-07-29,28,24,0.0,11.8,7,7,47,12:04 PM,No moonset,05:59 AM,06:11 PM,22,28,28,25,33,56,81,2.0,1014,28,10,219,24
2009-07-30,28,24,0.0,12.5,7,7,55,12:54 PM,12:21 AM,05:59 AM,06:11 PM,22,28,28,26,35,37,78,0.1,1015,28,10,207,24
2009-07-31,28,25,0.0,12.5,7,7,58,01:46 PM,01:11 AM,05:59 AM,06:11 PM,22,28,28,26,34,14,77,0.0,1015,28,10,203,24
2009-08-01,29,24,0.0,12.5,7,7,69,02:37 PM,02:02 AM,05:59 AM,06:11 PM,21,28,28,26,32,23,75,0.0,1015,29,10,208,23
2009-08-02,29,25,0.0,12.5,7,7,76,03:28 PM,02:53 AM,05:59 AM,06:11 PM,22,29,29,26,29,37,77,0.1,1014,29,10,208,21
2009-08-03,29,24,0.0,12.5,7,7,84,04:17 PM,03:43 AM,05:59 AM,06:11 PM,22,29,29,26,30,21,76,0.0,1014,29,10,203,22
2009-08-04,29,25,0.0,12.5,7,7,91,05:04 PM,04:32 AM,05:59 AM,06:10 PM,21,29,29,26,31,19,75,0.0,1015,29,10,202,22
2009-08-05,28,25,0.0,10.5,7,7,98,05:48 PM,05:19 AM,05:59 AM,06:10 PM,21,28,28,26,36,34,78,0.4,1015,28,10,214,25
2009-08-06,29,24,0.0,12.5,7,7,100,06:30 PM,06:04 AM,05:59 AM,06:10 PM,21,28,28,26,35,16,73,0.0,1015,29,10,211,26
2009-08-07,27,24,0.0,9.2,6,6,87,07:12 PM,06:47 AM,05:58 AM,06:10 PM,21,28,28,26,34,60,78,0.5,1015,27,10,214,25
2009-08-08,28,24,0.0,12.5,7,7,80,07:52 PM,07:29 AM,05:58 AM,06:10 PM,21,28,28,26,35,38,77,3.0,1015,28,10,211,25
2009-08-09,28,24,0.0,12.5,7,7,73,08:32 PM,08:11 AM,05:58 AM,06:10 PM,21,28,28,26,38,49,78,2.7,1014,28,10,218,27
2009-08-10,28,25,0.0,12.5,7,7,65,09:15 PM,08:54 AM,05:58 AM,06:09 PM,21,28,28,26,38,43,76,1.1,1014,28,10,213,27
2009-08-11,28,24,0.0,12.5,7,7,58,09:59 PM,09:39 AM,05:58 AM,06:09 PM,20,28,28,26,34,22,73,0.0,1014,28,10,213,24
2009-08-12,28,24,0.0,12.5,7,7,51,10:47 PM,10:26 AM,05:58 AM,06:09 PM,21,28,28,26,34,24,73,0.2,1014,28,10,208,25
2009-08-13,29,24,0.0,12.5,7,7,44,11:39 PM,11:18 AM,05:58 AM,06:09 PM,21,28,28,26,34,21,74,0.0,1012,29,10,207,25
2009-08-14,29,24,0.0,12.5,7,7,36,No moonrise,12:14 PM,05:58 AM,06:09 PM,21,28,28,26,33,15,73,0.0,1013,29,10,205,24
2009-08-15,29,24,0.0,12.5,7,7,29,12:36 AM,01:14 PM,05:58 AM,06:08 PM,21,28,28,26,33,21,73,0.2,1014,29,10,208,24
2009-08-16,28,24,0.0,12.5,7,7,22,01:38 AM,02:17 PM,05:57 AM,06:08 PM,20,28,28,26,37,23,73,0.4,1014,28,10,205,26
2009-08-17,28,24,0.0,12.5,7,7,15,02:41 AM,03:20 PM,05:57 AM,06:08 PM,20,28,28,26,35,14,71,0.1,1013,28,10,204,26
2009-08-18,28,24,0.0,12.5,7,7,7,03:44 AM,04:20 PM,05:57 AM,06:08 PM,21,28,28,26,31,15,73,0.1,1013,28,10,206,22
2009-08-19,29,24,0.0,12.5,7,7,0,04:44 AM,05:17 PM,05:57 AM,06:07 PM,21,28,28,26,31,8,74,0.0,1012,29,10,202,22
2009-08-20,29,24,0.0,12.5,7,7,0,05:42 AM,06:10 PM,05:57 AM,06:07 PM,21,28,28,26,29,12,76,0.0,1013,29,10,195,22
2009-08-21,29,24,0.0,12.5,7,7,0,06:35 AM,07:01 PM,05:57 AM,06:07 PM,21,28,28,26,29,7,72,0.0,1013,29,10,197,21
2009-08-22,27,24,0.0,12.5,6,6,7,07:27 AM,07:49 PM,05:56 AM,06:06 PM,21,27,27,25,27,32,80,1.1,1013,27,10,210,19
2009-08-23,29,24,0.0,12.5,7,7,14,08:16 AM,08:37 PM,05:56 AM,06:06 PM,21,28,28,26,31,16,75,0.0,1013,29,10,206,23
2009-08-24,29,24,0.0,12.5,7,7,22,09:06 AM,09:25 PM,05:56 AM,06:06 PM,22,28,28,26,30,38,78,1.2,1013,29,10,200,22
2009-08-25,29,24,0.0,12.5,7,7,29,09:56 AM,10:14 PM,05:56 AM,06:05 PM,21,28,28,26,32,18,75,1.0,1014,29,10,199,23
2009-08-26,29,24,0.0,12.5,7,7,36,10:47 AM,11:04 PM,05:56 AM,06:05 PM,21,28,28,26,30,21,73,0.1,1015,29,10,203,21
2009-08-27,29,24,0.0,12.5,7,7,43,11:39 AM,11:56 PM,05:55 AM,06:05 PM,21,28,28,26,30,9,73,0.0,1014,29,10,203,22
2009-08-28,29,24,0.0,12.5,7,7,51,12:31 PM,No moonset,05:55 AM,06:04 PM,21,28,28,26,35,22,75,0.0,1014,29,10,213,25
2009-08-29,27,24,0.0,7.8,6,6,58,01:23 PM,12:47 AM,05:55 AM,06:04 PM,22,28,28,25,35,56,81,0.7,1015,27,10,216,24
2009-08-30,28,24,0.0,12.5,7,7,65,02:12 PM,01:38 AM,05:55 AM,06:04 PM,22,28,28,26,35,39,76,1.2,1014,28,10,205,25
2009-08-31,29,24,0.0,12.5,7,7,69,03:00 PM,02:27 AM,05:54 AM,06:03 PM,21,28,28,26,31,7,73,0.0,1015,29,10,198,23
2009-09-01,29,24,0.0,12.5,7,7,83,03:46 PM,03:15 AM,05:54 AM,06:03 PM,21,28,28,26,29,10,75,0.0,1015,29,10,199,21
2009-09-02,29,24,0.0,12.5,7,7,90,04:28 PM,04:01 AM,05:54 AM,06:03 PM,21,28,28,26,33,13,74,0.0,1015,29,10,207,24
2009-09-03,29,25,0.0,12.5,7,7,98,05:10 PM,04:45 AM,05:54 AM,06:02 PM,21,29,29,26,34,13,73,0.0,1014,29,10,201,25
2009-09-04,29,24,0.0,12.5,7,7,100,05:51 PM,05:28 AM,05:53 AM,06:02 PM,21,28,28,26,33,18,75,0.7,1015,29,10,207,23
2009-09-05,29,25,0.0,11.8,7,7,87,06:32 PM,06:10 AM,05:53 AM,06:01 PM,22,29,29,26,36,38,75,0.1,1016,29,10,208,27
2009-09-06,29,25,0.0,12.5,7,7,79,07:14 PM,06:53 AM,05:53 AM,06:01 PM,21,29,29,26,37,24,72,0.9,1014,29,10,210,27
2009-09-07,29,25,0.0,12.5,7,7,72,07:58 PM,07:38 AM,05:53 AM,06:01 PM,21,28,28,26,34,35,73,0.0,1014,29,10,207,25
2009-09-08,29,25,0.0,12.5,7,7,64,08:45 PM,08:24 AM,05:52 AM,06:00 PM,21,29,29,27,30,20,72,0.1,1014,29,10,202,22
2009-09-09,29,24,0.0,12.5,7,7,57,09:36 PM,09:15 AM,05:52 AM,06:00 PM,21,29,29,26,31,12,73,0.0,1014,29,10,203,23
2009-09-10,29,25,0.0,11.6,7,7,49,10:30 PM,10:09 AM,05:52 AM,05:59 PM,21,29,29,27,35,21,71,0.4,1014,29,10,205,26
2009-09-11,29,25,0.0,10.2,7,7,42,11:29 PM,11:06 AM,05:51 AM,05:59 PM,21,28,28,26,32,33,75,0.0,1013,29,10,209,24
2009-09-12,29,25,0.0,11.6,7,7,34,No moonrise,12:07 PM,05:51 AM,05:59 PM,21,29,29,27,33,19,73,0.0,1013,29,10,200,24
2009-09-13,29,25,0.0,11.6,7,7,27,12:30 AM,01:07 PM,05:51 AM,05:58 PM,21,29,29,27,31,9,71,0.0,1014,29,10,199,23
2009-09-14,29,25,0.0,11.6,7,7,19,01:31 AM,02:07 PM,05:51 AM,05:58 PM,21,29,29,27,29,24,74,0.0,1015,29,10,196,22
2009-09-15,30,25,0.0,11.6,7,7,12,02:30 AM,03:03 PM,05:50 AM,05:57 PM,21,29,29,27,28,5,72,0.0,1013,30,10,201,21
2009-09-16,30,25,0.0,11.6,7,7,4,03:27 AM,03:57 PM,05:50 AM,05:57 PM,22,30,30,27,27,21,77,0.0,1012,30,10,197,20
2009-09-17,30,25,0.0,11.6,7,7,0,04:21 AM,04:48 PM,05:50 AM,05:57 PM,22,30,30,27,28,9,77,0.0,1012,30,10,186,20
2009-09-18,30,25,0.0,11.6,7,7,0,05:13 AM,05:37 PM,05:49 AM,05:56 PM,23,30,30,27,29,17,78,0.0,1012,30,10,181,21
2009-09-19,30,25,0.0,11.6,7,7,0,06:03 AM,06:25 PM,05:49 AM,05:56 PM,23,30,30,27,25,12,77,0.0,1013,30,10,178,19
2009-09-20,30,25,0.0,11.6,7,7,3,06:54 AM,07:14 PM,05:49 AM,05:55 PM,23,30,30,27,27,19,79,0.0,1013,30,10,188,20
2009-09-21,28,25,0.0,8.8,6,6,11,07:45 AM,08:03 PM,05:48 AM,05:55 PM,23,29,29,26,28,53,81,6.5,1013,28,10,189,20
2009-09-22,28,25,0.0,11.6,7,7,18,08:36 AM,08:54 PM,05:48 AM,05:55 PM,23,30,30,27,28,33,80,4.9,1012,28,10,184,19
2009-09-23,30,25,0.0,11.6,7,7,26,09:29 AM,09:47 PM,05:48 AM,05:54 PM,22,30,30,27,28,18,75,0.0,1012,30,10,182,20
2009-09-24,30,25,0.0,11.6,7,7,34,10:22 AM,10:39 PM,05:48 AM,05:54 PM,22,29,29,27,27,15,74,0.0,1013,30,10,184,20
2009-09-25,30,25,0.0,11.6,7,7,41,11:15 AM,11:31 PM,05:47 AM,05:53 PM,22,30,30,27,25,10,75,0.0,1013,30,10,183,18
2009-09-26,30,25,0.0,11.6,7,7,49,12:05 PM,No moonset,05:47 AM,05:53 PM,23,30,30,27,27,11,78,0.0,1013,30,10,183,20
2009-09-27,28,25,0.0,10.2,7,7,56,12:54 PM,12:21 AM,05:47 AM,05:53 PM,23,30,30,27,29,36,81,4.2,1013,28,10,187,20
2009-09-28,29,25,0.0,11.6,7,7,64,01:41 PM,01:10 AM,05:46 AM,05:52 PM,23,30,30,27,29,27,78,0.6,1013,29,10,187,21
2009-09-29,29,26,0.0,11.6,7,7,71,02:24 PM,01:56 AM,05:46 AM,05:52 PM,22,30,30,27,31,19,77,1.2,1013,29,10,184,22
2009-09-30,29,25,0.0,11.6,7,7,79,03:07 PM,02:40 AM,05:46 AM,05:52 PM,22,29,29,27,31,14,74,0.0,1013,29,10,192,22
2009-10-01,30,25,0.0,11.6,7,7,83,03:48 PM,03:24 AM,05:46 AM,05:51 PM,22,30,30,27,30,12,75,0.0,1013,30,10,195,22
2009-10-02,30,25,0.0,11.6,7,7,90,04:29 PM,04:06 AM,05:45 AM,05:51 PM,22,30,30,27,30,7,72,0.0,1013,30,10,199,22
2009-10-03,30,26,0.0,11.6,7,7,98,05:11 PM,04:49 AM,05:45 AM,05:50 PM,22,30,30,27,29,7,75,0.0,1012,30,10,190,22
2009-10-04,30,26,0.0,11.6,7,7,100,05:55 PM,05:34 AM,05:45 AM,05:50 PM,23,31,31,27,29,10,76,0.0,1012,30,10,177,21
2009-10-05,30,26,0.0,11.6,7,7,88,06:41 PM,06:20 AM,05:45 AM,05:50 PM,23,31,31,28,25,12,76,0.0,1012,30,10,173,19
2009-10-06,30,26,0.0,11.6,7,7,80,07:32 PM,07:11 AM,05:44 AM,05:49 PM,23,31,31,28,25,11,77,0.2,1012,30,10,176,19
2009-10-07,30,26,0.0,11.6,7,7,73,08:26 PM,08:04 AM,05:44 AM,05:49 PM,23,31,31,28,26,11,76,0.0,1012,30,10,178,20
2009-10-08,30,26,0.0,11.6,7,7,66,09:24 PM,09:02 AM,05:44 AM,05:49 PM,23,31,31,27,26,8,77,0.0,1012,30,10,175,19
2009-10-09,30,26,0.0,11.6,7,7,59,10:24 PM,10:01 AM,05:44 AM,05:48 PM,22,30,30,27,25,9,73,0.0,1011,30,10,176,18
2009-10-10,30,26,0.0,11.6,7,7,51,11:25 PM,11:02 AM,05:43 AM,05:48 PM,22,30,30,27,24,7,73,0.0,1012,30,10,175,18
2009-10-11,30,25,0.0,11.6,7,7,44,No moonrise,12:00 PM,05:43 AM,05:48 PM,23,30,30,27,25,11,77,0.0,1012,30,10,187,19
2009-10-12,30,25,0.0,11.6,7,7,37,12:23 AM,12:56 PM,05:43 AM,05:47 PM,23,30,30,27,25,33,79,1.1,1012,30,10,191,19
2009-10-13,29,25,0.0,11.6,7,7,30,01:19 AM,01:49 PM,05:43 AM,05:47 PM,23,30,30,27,21,44,84,5.7,1011,29,9,171,14
2009-10-14,28,26,0.0,10.2,6,6,22,02:12 AM,02:39 PM,05:43 AM,05:47 PM,24,30,30,26,22,44,85,10.0,1011,28,9,114,14
2009-10-15,29,25,0.0,11.6,6,6,15,03:03 AM,03:28 PM,05:42 AM,05:47 PM,23,30,30,27,19,17,81,1.4,1012,29,10,113,13
2009-10-16,29,25,0.0,11.6,7,7,8,03:53 AM,04:15 PM,05:42 AM,05:46 PM,23,30,30,27,21,21,81,1.3,1012,29,10,105,15
2009-10-17,29,25,0.0,11.6,7,7,0,04:42 AM,05:03 PM,05:42 AM,05:46 PM,23,30,30,27,19,19,80,0.5,1012,29,10,115,14
2009-10-18,30,25,0.0,11.6,7,7,0,05:33 AM,05:52 PM,05:42 AM,05:46 PM,23,30,30,27,17,14,77,0.0,1011,30,10,130,13
2009-10-19,30,25,0.0,11.6,7,7,0,06:24 AM,06:43 PM,05:42 AM,05:46 PM,23,30,30,27,17,22,79,0.5,1012,30,10,166,13
2009-10-20,30,26,0.0,11.6,6,6,7,07:17 AM,07:35 PM,05:42 AM,05:45 PM,23,31,31,27,18,27,80,2.0,1012,30,10,165,13
2009-10-21,29,26,0.0,11.6,6,6,14,08:10 AM,08:28 PM,05:42 AM,05:45 PM,23,30,30,27,12,31,81,3.7,1013,29,10,168,9
2009-10-22,30,25,0.0,11.6,7,7,21,09:04 AM,09:21 PM,05:42 AM,05:45 PM,23,31,31,27,14,23,76,0.0,1013,30,10,142,10
2009-10-23,29,25,0.0,11.6,7,7,28,09:56 AM,10:12 PM,05:41 AM,05:45 PM,23,30,30,27,15,32,77,2.0,1013,29,10,151,10
2009-10-24,29,25,0.0,11.6,6,6,36,10:46 AM,11:02 PM,05:41 AM,05:45 PM,23,30,30,27,13,39,80,3.4,1012,29,10,173,9
2009-10-25,29,25,0.0,11.6,6,6,43,11:34 AM,11:49 PM,05:41 AM,05:44 PM,24,30,30,27,14,30,83,1.9,1011,29,10,196,10
2009-10-26,29,25,0.0,11.6,7,7,50,12:18 PM,No moonset,05:41 AM,05:44 PM,24,31,31,27,11,44,80,0.3,1011,29,10,94,8
2009-10-27,29,26,0.0,10.2,6,6,58,01:01 PM,12:34 AM,05:41 AM,05:44 PM,24,31,31,27,13,65,80,0.3,1011,29,10,143,9
2009-10-28,28,25,0.0,7.4,6,6,65,01:42 PM,01:18 AM,05:41 AM,05:44 PM,24,30,30,27,12,70,85,12.6,1011,28,9,179,8
2009-10-29,29,26,0.0,11.6,7,7,72,02:23 PM,02:00 AM,05:41 AM,05:44 PM,23,30,30,27,15,58,82,1.5,1010,29,10,83,11
2009-10-30,30,26,0.0,11.6,7,7,79,03:04 PM,02:42 AM,05:41 AM,05:44 PM,23,31,31,27,21,21,79,1.1,1011,30,10,83,15
2009-10-31,30,26,0.0,11.6,7,7,83,03:48 PM,03:26 AM,05:41 AM,05:44 PM,23,31,31,27,22,21,77,1.3,1011,30,10,85,15
2009-11-01,28,26,0.0,8.8,7,7,97,04:33 PM,04:12 AM,05:41 AM,05:44 PM,23,30,30,27,21,40,79,1.1,1011,28,10,104,14
2009-11-02,29,26,0.0,11.6,7,7,100,05:23 PM,05:01 AM,05:41 AM,05:44 PM,24,31,31,27,14,39,83,4.0,1011,29,10,176,10
2009-11-03,28,26,0.0,11.6,7,7,87,06:17 PM,05:55 AM,05:41 AM,05:44 PM,24,31,31,27,15,47,84,8.5,1011,28,9,208,10
2009-11-04,29,26,0.0,11.6,7,7,80,07:16 PM,06:52 AM,05:41 AM,05:44 PM,24,31,31,27,10,45,81,4.2,1011,29,10,190,7
2009-11-05,30,25,0.0,11.6,7,7,72,08:17 PM,07:53 AM,05:41 AM,05:44 PM,23,31,31,28,18,25,75,0.1,1010,30,10,84,13
2009-11-06,31,26,0.0,11.6,7,7,65,09:19 PM,08:55 AM,05:41 AM,05:44 PM,22,31,31,28,25,15,73,0.1,1009,31,10,78,17
2009-11-07,31,26,0.0,11.6,7,7,57,10:19 PM,09:55 AM,05:41 AM,05:44 PM,22,31,31,28,29,13,71,0.0,1009,31,10,75,21
2009-11-08,31,26,0.0,11.6,7,7,50,11:16 PM,10:53 AM,05:42 AM,05:44 PM,22,31,31,28,26,14,71,0.1,1010,31,10,89,18
2009-11-09,31,26,0.0,11.6,7,7,42,No moonrise,11:46 AM,05:42 AM,05:44 PM,21,31,31,28,24,9,68,0.0,1010,31,10,99,17
2009-11-10,31,25,0.0,11.6,7,7,35,12:09 AM,12:36 PM,05:42 AM,05:44 PM,21,30,30,28,21,11,68,0.0,1009,31,10,118,15
2009-11-11,31,25,0.0,11.6,7,7,27,01:00 AM,01:24 PM,05:42 AM,05:44 PM,22,31,31,28,21,5,69,0.0,1008,31,10,149,15
2009-11-12,31,26,0.0,11.6,7,7,20,01:48 AM,02:10 PM,05:42 AM,05:44 PM,22,31,31,28,22,6,70,0.0,1009,31,10,144,16
2009-11-13,32,25,0.0,11.6,7,7,12,02:36 AM,02:57 PM,05:42 AM,05:44 PM,21,31,31,28,21,4,67,0.0,1010,32,10,145,15
2009-11-14,31,25,0.0,11.6,7,7,4,03:25 AM,03:44 PM,05:42 AM,05:44 PM,20,30,30,28,21,6,65,0.0,1010,31,10,119,15
2009-11-15,31,26,0.0,11.6,7,7,0,04:15 AM,04:33 PM,05:43 AM,05:44 PM,22,30,30,28,23,17,71,0.1,1010,31,10,106,17
2009-11-16,30,25,0.0,11.6,7,7,0,05:07 AM,05:25 PM,05:43 AM,05:44 PM,22,30,30,27,22,20,72,0.3,1010,30,10,100,16
2009-11-17,31,25,0.0,11.6,7,7,0,06:00 AM,06:17 PM,05:43 AM,05:44 PM,22,31,31,28,26,9,69,0.0,1010,31,10,96,19
2009-11-18,32,26,0.0,11.6,7,7,3,06:53 AM,07:11 PM,05:43 AM,05:45 PM,22,31,31,28,25,11,70,0.0,1011,32,10,94,18
2009-11-19,30,26,0.0,11.6,7,7,10,07:47 AM,08:03 PM,05:44 AM,05:45 PM,22,31,31,28,26,18,73,0.1,1011,30,10,92,19
2009-11-20,31,27,0.0,11.6,7,7,18,08:38 AM,08:54 PM,05:44 AM,05:45 PM,22,31,31,28,27,17,71,0.1,1013,31,10,95,20
2009-11-21,31,26,0.0,11.6,7,7,26,09:27 AM,09:42 PM,05:44 AM,05:45 PM,22,31,31,28,24,13,72,0.1,1015,31,10,100,18
2009-11-22,32,26,0.0,11.6,7,7,33,10:12 AM,10:28 PM,05:44 AM,05:45 PM,23,31,31,28,21,15,75,0.0,1013,32,10,115,16
2009-11-23,30,25,0.0,11.6,7,7,41,10:55 AM,11:12 PM,05:45 AM,05:46 PM,23,31,31,28,18,15,76,0.8,1013,30,10,116,13
2009-11-24,30,26,0.0,11.6,7,7,48,11:37 AM,11:54 PM,05:45 AM,05:46 PM,23,31,31,28,24,19,75,1.3,1012,30,10,89,17
2009-11-25,30,26,0.0,11.6,7,7,56,12:17 PM,No moonset,05:45 AM,05:46 PM,23,31,31,28,26,21,74,1.7,1012,30,10,96,18
2009-11-26,29,26,0.0,8.8,6,6,63,12:57 PM,12:35 AM,05:46 AM,05:47 PM,23,30,30,27,26,44,81,4.5,1012,29,10,89,18
2009-11-27,30,26,0.0,11.6,7,7,71,01:39 PM,01:18 AM,05:46 AM,05:47 PM,23,31,31,27,25,25,78,1.7,1012,30,10,102,17
2009-11-28,30,26,0.0,11.6,7,7,78,02:22 PM,02:02 AM,05:46 AM,05:47 PM,23,31,31,28,21,9,75,0.0,1012,30,10,114,15
2009-11-29,31,25,0.0,11.6,7,7,86,03:10 PM,02:49 AM,05:47 AM,05:47 PM,22,31,31,28,19,11,73,0.0,1011,31,10,112,14
2009-11-30,31,26,0.0,11.6,7,7,93,04:02 PM,03:40 AM,05:47 AM,05:48 PM,23,31,31,28,23,18,75,0.4,1011,31,10,97,17
2009-12-01,30,26,0.0,11.6,6,6,97,04:59 PM,04:36 AM,05:47 AM,05:48 PM,23,31,31,28,28,32,78,1.4,1011,30,10,77,20
2009-12-02,28,26,0.0,6.0,6,6,100,06:01 PM,05:37 AM,05:48 AM,05:49 PM,24,30,30,27,27,57,83,6.8,1011,28,10,79,18
2009-12-03,26,25,0.0,8.8,6,6,88,07:05 PM,06:40 AM,05:48 AM,05:49 PM,24,29,29,26,25,66,88,3.0,1013,26,9,60,17
2009-12-04,30,26,0.0,11.6,7,7,81,08:08 PM,07:43 AM,05:49 AM,05:49 PM,23,31,31,28,27,27,75,0.8,1012,30,10,76,19
